Format Version,1.24,Take Name,R2_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 07.21.39.513 PM,Capture Start Frame,621098,Total Frames in Take,1996,Total Exported Frames,1996,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
993,2.758333,-4458.468262,1241.598511,652.962708,-4236.675293,1614.302612,896.379639,-3521.408936,1644.947388,1302.347656,-3538.250977,1727.574341,1301.825562,-3458.407471,1700.379028,1298.892578,-4832.838379,1225.018311,598.491089,-4233.299805,1551.250732,951.434631,-5008.947266,1396.657227,919.460205,-3078.599121,1240.648438,638.520386,-5022.678223,1479.976685,919.897949,-4943.871582,1449.884155,921.531250,-4220.677246,1536.102661,869.726746,-4503.638672,1300.325439,535.473267,-4830.711426,1276.818848,447.773560,-3046.956787,1224.084595,647.450562,-2968.631836,1207.595337,535.791199,-3045.553223,1122.428955,573.994873,-3220.436279,1421.537231,660.506714,-2982.785156,1461.512573,668.924622,-3025.061768,1249.506348,639.218750,-2994.959229,1498.458008,478.849213,-2983.231689,1469.514771,626.206421,-2997.998779,1484.551270,521.626099,-2968.075684,1204.280884,503.042175,-3077.826660,1121.483276,515.912903,-3043.652344,1467.092407,582.632812,-3260.887451,1445.999146,489.245178,-3259.018066,1438.481812,531.108582,-3219.912842,1429.969727,617.957642,-4499.590332,1243.453369,585.083801,-4786.774902,1267.691406,599.019531,-4463.965820,1301.539307,471.515686,-3047.536621,1218.490967,602.873962,-4800.887207,1296.316650,499.628876,-3012.280762,1129.163330,516.944214,-3051.727051,1195.488647,424.424866,-3049.820312,1200.459351,469.356049
994,2.761111,-4458.474121,1241.589355,652.963989,-4236.815430,1614.268188,896.439087,-3521.402100,1644.952148,1302.339722,-3538.237549,1727.583130,1301.828003,-3458.391113,1700.378418,1298.875000,-4832.829590,1225.014526,598.499451,-4233.312500,1551.229736,951.436340,-5008.946289,1396.655762,919.449158,-3078.463379,1240.445312,638.568787,-5022.668945,1479.977051,919.885132,-4943.875488,1449.893677,921.552429,-4220.680176,1536.104126,869.717224,-4503.644531,1300.324585,535.475342,-4830.700195,1276.798462,447.767334,-3046.940674,1224.071533,647.500610,-2968.633545,1207.583130,535.867615,-3045.564941,1122.416260,574.063721,-3220.447021,1421.520752,660.335876,-2982.796387,1461.526489,668.927734,-3025.068604,1249.517212,639.335999,-2994.981934,1498.539917,478.902222,-2983.242920,1469.519043,626.197937,-2997.992920,1484.547729,521.646057,-2968.083008,1204.256470,503.077271,-3077.818604,1121.481079,516.013611,-3043.662598,1467.099121,582.657898,-3260.894287,1446.010864,489.233063,-3259.036377,1438.491089,531.100159,-3219.904541,1429.960938,617.938965,-4499.577148,1243.446777,585.063782,-4786.779785,1267.686279,599.022095,-4463.979492,1301.547241,471.537689,-3047.524658,1218.470947,602.913635,-4800.878906,1296.303711,499.645081,-3012.274902,1129.139648,517.031433,-3051.693604,1195.482178,424.504822,-3049.802490,1200.430298,469.432770
995,2.763889,-4458.471191,1241.595581,652.964172,-4236.864746,1614.155396,896.364990,-3521.392090,1644.953735,1302.339478,-3538.251221,1727.579712,1301.814453,-3458.420898,1700.360474,1298.890381,-4832.821777,1225.015747,598.493652,-4233.299316,1551.239502,951.441895,-5008.947266,1396.658691,919.452698,-3078.416748,1240.459351,638.630615,-5022.671875,1479.989746,919.904968,-4943.870117,1449.898193,921.530640,-4220.697754,1536.091187,869.716187,-4503.636719,1300.312256,535.447571,-4830.704102,1276.812744,447.743256,-3046.940186,1224.056396,647.561523,-2968.625977,1207.565430,535.945618,-3045.563477,1122.454346,574.109192,-3220.448730,1421.545166,660.506775,-2982.786621,1461.521729,668.925964,-3025.071533,1249.509277,639.400391,-2994.997314,1498.540039,478.871552,-2983.241211,1469.503784,626.223206,-2997.999512,1484.540405,521.637756,-2968.092041,1204.227905,503.127686,-3077.800537,1121.465210,516.105469,-3043.660400,1467.102417,582.632263,-3260.882080,1446.005615,489.221619,-3259.017334,1438.477051,531.104187,-3219.898682,1429.968994,617.940125,-4499.586914,1243.466675,585.064331,-4786.793945,1267.687744,599.014709,-4463.954590,1301.547485,471.526520,-3048.024414,1218.151611,603.227051,-4800.875977,1296.291748,499.655884,-3012.290527,1129.122437,517.114990,-3051.707275,1195.460327,424.569702,-3049.796631,1200.413208,469.521912
996,2.766667,-4458.473145,1241.594116,652.968079,-4236.860840,1614.161011,896.365356,-3521.403564,1644.957153,1302.330078,-3538.249512,1727.546143,1301.834717,-3458.404541,1700.362427,1298.888794,-4832.823242,1225.010986,598.485840,-4233.296387,1551.226807,951.432251,-5008.948730,1396.650269,919.456421,-3078.550781,1240.624146,638.704773,-5022.671387,1479.983154,919.896851,-4943.851562,1449.888672,921.541687,-4220.691406,1536.088501,869.725891,-4503.635254,1300.312622,535.442139,-4830.714355,1276.778442,447.767639,-3046.953125,1224.049194,647.636963,-2968.619873,1207.559692,536.030823,-3045.571777,1122.462402,574.192017,-3220.451904,1421.549927,660.481628,-2982.782471,1461.523926,668.933533,-3025.063721,1249.524780,639.489075,-2995.002686,1498.527344,478.842346,-2983.225342,1469.528076,626.214966,-2998.010010,1484.558350,521.594482,-2968.090088,1204.186157,503.172028,-3077.794922,1121.480835,516.187439,-3043.665283,1467.104248,582.646545,-3260.905273,1446.024048,489.225189,-3259.036133,1438.503906,531.095947,-3219.914795,1429.968262,617.942383,-4499.574219,1243.489868,585.048279,-4786.791016,1267.682251,599.030090,-4463.944336,1301.541138,471.539001,-3048.004395,1218.130737,603.266357,-4800.887695,1296.287598,499.656433,-3012.284180,1129.119385,517.195984,-3051.627197,1195.363159,424.631927,-3049.832031,1200.407227,469.581146
997,2.769444,-4458.501953,1241.592285,652.966064,-4236.863770,1614.169189,896.364014,-3521.406006,1644.951538,1302.351074,-3538.234863,1727.583496,1301.827148,-3458.391113,1700.368530,1298.878174,-4832.826660,1225.006836,598.494690,-4233.293457,1551.232056,951.433960,-5008.942871,1396.651245,919.462830,-3078.635742,1240.671021,638.781738,-5022.678711,1479.965820,919.888184,-4943.859863,1449.895264,921.535645,-4220.689941,1536.089600,869.733582,-4503.626953,1300.325195,535.417847,-4830.682617,1276.809326,447.757080,-3046.948975,1224.038818,647.707214,-2968.615234,1207.549805,536.098083,-3045.573242,1122.436646,574.256836,-3220.441162,1421.553833,660.500061,-2982.777832,1461.518799,668.922546,-3025.078125,1249.503662,639.552673,-2995.003662,1498.542969,478.823792,-2983.240967,1469.510132,626.226074,-2998.008301,1484.554077,521.618286,-2968.087158,1204.176147,503.217041,-3077.814697,1121.482788,516.248108,-3043.673340,1467.111816,582.639221,-3260.875000,1446.004883,489.249939,-3259.034424,1438.488281,531.105835,-3219.913574,1429.977051,617.927246,-4499.600098,1243.468384,585.063232,-4786.766602,1267.708130,599.037964,-4463.934082,1301.530396,471.551086,-3048.013184,1218.144653,603.338013,-4800.889648,1296.291992,499.656494,-3012.291748,1129.111084,517.283936,-3051.649902,1195.433228,424.714935,-3049.827393,1200.376465,469.644928
998,2.772222,-4458.460449,1241.598755,652.941589,-4236.875488,1614.239624,896.442383,-3521.393555,1644.949707,1302.342651,-3538.244141,1727.577148,1301.827515,-3458.389404,1700.371582,1298.892090,-4832.821777,1225.030762,598.478760,-4233.295410,1551.231689,951.453857,-5008.941895,1396.652710,919.451172,-3078.624023,1240.667114,638.834106,-5022.677734,1479.969116,919.871582,-4943.856934,1449.876831,921.546387,-4220.674805,1536.094360,869.714661,-4503.622559,1300.332642,535.445557,-4830.729980,1276.802734,447.771515,-3046.963623,1224.030640,647.775208,-2968.617920,1207.536743,536.179993,-3045.587158,1122.438354,574.341858,-3220.448730,1421.546875,660.530396,-2982.777344,1461.515747,668.919189,-3025.085938,1249.511353,639.636414,-2994.969727,1498.508179,478.835144,-2983.230469,1469.511597,626.223267,-2997.995850,1484.542114,521.620911,-2968.110840,1204.171021,503.276520,-3077.810303,1121.524292,516.332153,-3043.667236,1467.115723,582.636841,-3260.888916,1445.988647,489.217804,-3259.028076,1438.492432,531.099670,-3219.895508,1429.962891,617.948486,-4499.603516,1243.449585,585.090820,-4786.787598,1267.668823,598.992371,-4463.929688,1301.549072,471.548218,-3047.972656,1218.160645,603.384949,-4800.868164,1296.295898,499.655731,-3012.290527,1129.116577,517.357361,-3051.640625,1195.422852,424.752594,-3049.851318,1200.367920,469.708130
999,2.775000,-4458.482910,1241.595703,652.953613,-4236.864258,1614.164551,896.360474,-3521.397949,1644.949341,1302.332520,-3538.251709,1727.578613,1301.818359,-3458.393066,1700.364258,1298.886597,-4832.821289,1225.037109,598.471497,-4233.304688,1551.237183,951.441101,-5008.948730,1396.649658,919.454346,-3078.479492,1240.473022,638.893188,-5022.679688,1479.964355,919.889771,-4943.870117,1449.887573,921.543823,-4220.688477,1536.084106,869.710999,-4503.641602,1300.312256,535.442871,-4830.687988,1276.806519,447.760559,-3046.996582,1224.027222,647.809631,-2968.607422,1207.531616,536.260376,-3045.607178,1122.430176,574.438232,-3220.443115,1421.551636,660.499084,-2982.779541,1461.531372,668.930115,-3025.079590,1249.499756,639.713623,-2994.984863,1498.523682,478.842926,-2983.235596,1469.521362,626.197632,-2998.011475,1484.575684,521.618347,-2968.110352,1204.136963,503.326172,-3077.804932,1121.514771,516.400757,-3043.658203,1467.097778,582.649841,-3260.886230,1446.023560,489.212524,-3259.024658,1438.478516,531.110596,-3219.903809,1429.972778,617.956360,-4499.573242,1243.458740,585.065857,-4786.772461,1267.685181,599.025208,-4463.965332,1301.536499,471.533997,-3047.957275,1218.168823,603.418152,-4800.863281,1296.300049,499.648071,-3012.300293,1129.098267,517.435181,-3051.654541,1195.394653,424.789703,-3049.864502,1200.356567,469.744720
1000,2.777778,-4458.478027,1241.598511,652.937073,-4236.863770,1614.151245,896.363586,-3521.400879,1644.953735,1302.339844,-3538.241211,1727.568604,1301.801392,-3458.402344,1700.353760,1298.881592,-4832.815430,1225.018799,598.471985,-4233.301270,1551.243896,951.425964,-5008.953613,1396.654907,919.448303,-3078.470947,1240.479858,638.947266,-5022.675781,1479.974487,919.884583,-4943.877441,1449.886719,921.534790,-4220.697266,1536.092529,869.712097,-4503.635254,1300.322876,535.421814,-4830.702637,1276.805542,447.755890,-3046.980957,1224.021240,647.880737,-2968.600586,1207.535522,536.327393,-3045.613770,1122.438965,574.502747,-3220.431152,1421.537231,660.508606,-2982.788330,1461.542114,668.927795,-3025.101562,1249.488037,639.776123,-2994.987793,1498.528931,478.831024,-2983.244385,1469.519653,626.194336,-2997.999756,1484.564819,521.622864,-2968.101318,1204.143921,503.374756,-3077.809082,1121.520996,516.480225,-3043.663330,1467.120972,582.620972,-3260.869873,1446.060303,489.194977,-3259.034180,1438.477783,531.105713,-3219.885742,1429.952271,617.956299,-4499.597656,1243.458496,585.057068,-4786.782227,1267.673340,598.996948,-4463.925781,1301.548828,471.558075,-3047.928711,1218.182861,603.475891,-4800.876465,1296.307617,499.650116,-3012.292480,1129.089111,517.516663,-3051.590576,1195.405884,424.873688,-3049.853271,1200.331787,469.788391
1001,2.780556,-4458.485840,1241.604614,652.938354,-4236.846680,1614.146851,896.350037,-3521.399902,1644.951660,1302.330811,-3538.254395,1727.571289,1301.813354,-3458.417480,1700.334961,1298.875854,-4832.821289,1225.034546,598.478577,-4233.323730,1551.241943,951.424255,-5008.952637,1396.644897,919.450623,-3078.467285,1240.499634,639.016113,-5022.671387,1479.976318,919.884705,-4943.864258,1449.883789,921.531616,-4220.691406,1536.092896,869.716614,-4503.645508,1300.321411,535.437378,-4830.721191,1276.814453,447.753265,-3046.996826,1224.022949,647.966675,-2968.611084,1207.518433,536.409363,-3045.658936,1122.396240,574.602356,-3220.450195,1421.549072,660.516357,-2982.772949,1461.536011,668.918579,-3025.077881,1249.486694,639.860413,-2994.978516,1498.519531,478.826447,-2983.255615,1469.525024,626.192322,-2997.995850,1484.562256,521.631958,-2968.096680,1204.109497,503.432861,-3077.800293,1121.496094,516.549683,-3043.659424,1467.109497,582.625305,-3260.841553,1446.052490,489.172913,-3259.026855,1438.486816,531.100159,-3219.888184,1429.950562,617.944519,-4499.588379,1243.460693,585.045959,-4786.767090,1267.689209,599.032227,-4463.938965,1301.524902,471.533142,-3047.460205,1218.400024,603.307190,-4800.890137,1296.305908,499.629211,-3012.313477,1129.074097,517.570801,-3051.595703,1195.405884,424.946594,-3049.869873,1200.319214,469.843445
1002,2.783333,-4458.487305,1241.605957,652.942322,-4236.681641,1614.280273,896.374573,-3521.386475,1644.949829,1302.338989,-3538.260010,1727.574829,1301.820801,-3458.412354,1700.341919,1298.891846,-4832.832031,1225.019287,598.471985,-4233.306152,1551.240479,951.438232,-5008.947754,1396.655640,919.455322,-3078.334229,1240.290283,639.070923,-5022.667480,1479.966797,919.880249,-4943.865723,1449.894653,921.537903,-4220.687012,1536.093018,869.711365,-4503.645996,1300.309326,535.431396,-4830.724121,1276.827393,447.748962,-3047.027832,1223.979736,648.045166,-2968.609619,1207.520142,536.477966,-3045.667236,1122.405518,574.668091,-3220.429199,1421.529175,660.524902,-2982.772949,1461.553833,668.895447,-3025.084229,1249.498535,639.935669,-2994.978760,1498.411743,478.593292,-2983.245605,1469.531128,626.185364,-2998.011719,1484.564941,521.622864,-2968.115234,1204.089966,503.481750,-3077.808838,1121.504395,516.617004,-3043.681152,1467.106445,582.620544,-3260.846924,1446.053589,489.183777,-3259.023926,1438.483887,531.090454,-3219.893555,1429.950684,617.941833,-4499.555664,1243.450806,585.054932,-4786.777344,1267.681274,599.017639,-4463.939453,1301.546875,471.536041,-3047.432129,1218.498413,603.329041,-4800.893066,1296.296875,499.628265,-3012.314941,1129.068848,517.637451,-3051.641113,1195.374756,424.961548,-3049.900146,1200.319824,469.889435
1003,2.786111,-4458.492188,1241.617554,652.931091,-4236.770996,1614.187500,896.342285,-3521.391846,1644.944458,1302.328003,-3538.257812,1727.574219,1301.826904,-3458.390381,1700.342651,1298.871460,-4832.843262,1225.043335,598.472595,-4233.295898,1551.240967,951.443970,-5008.946777,1396.653076,919.452393,-3078.468506,1240.477295,639.104370,-5022.684570,1479.967163,919.882996,-4943.872559,1449.883179,921.536682,-4220.694336,1536.092041,869.717407,-4503.659180,1300.320435,535.432617,-4830.719238,1276.827637,447.742462,-3047.016357,1223.971069,648.133667,-2968.610840,1207.503540,536.543701,-3045.678711,1122.400146,574.728271,-3220.422852,1421.541870,660.520874,-2982.786865,1461.553711,668.900391,-3025.114502,1249.494141,640.014771,-2994.972168,1498.505249,478.801666,-2983.234619,1469.549072,626.183838,-2998.019775,1484.570801,521.623230,-2968.112305,1204.097168,503.535797,-3077.804688,1121.535645,516.680481,-3043.671631,1467.123169,582.627319,-3260.871094,1446.050537,489.170044,-3259.012695,1438.478271,531.110779,-3219.899170,1429.968384,617.952942,-4499.592773,1243.474365,585.066650,-4786.777344,1267.683960,599.030151,-4463.947266,1301.518677,471.543549,-3047.436523,1218.524780,603.381104,-4800.866211,1296.281006,499.649658,-3012.315186,1129.057373,517.693176,-3051.599609,1195.373413,425.001923,-3049.902100,1200.299072,469.957153
1004,2.788889,-4458.498047,1241.625854,652.927551,-4236.851562,1614.144043,896.364258,-3521.389648,1644.949097,1302.324951,-3538.263916,1727.573730,1301.818237,-3458.397461,1700.358643,1298.886597,-4832.833496,1225.036987,598.454407,-4233.295898,1551.243774,951.430176,-5008.958984,1396.645508,919.451294,-3078.630371,1240.667114,639.177612,-5022.671387,1479.969971,919.883728,-4943.863281,1449.889893,921.533203,-4220.688477,1536.096313,869.718994,-4503.644043,1300.310425,535.426697,-4830.699707,1276.844971,447.723297,-3047.033203,1223.961914,648.202454,-2968.619385,1207.489380,536.611328,-3045.764893,1122.288086,574.903076,-3220.445801,1421.562500,660.500000,-2982.796387,1461.557983,668.887451,-3025.107422,1249.497559,640.096069,-2994.973877,1498.533813,478.822083,-2983.221924,1469.535522,626.204041,-2997.994873,1484.554932,521.644409,-2968.119873,1204.072632,503.594940,-3077.814209,1121.513672,516.754578,-3043.684570,1467.153931,582.594299,-3260.853027,1446.043457,489.178986,-3259.027588,1438.504028,531.092651,-3219.873535,1429.958618,617.950378,-4499.594238,1243.480713,585.043396,-4786.764160,1267.691284,599.016418,-4463.959961,1301.553833,471.521210,-3047.452637,1218.507935,603.421997,-4800.863770,1296.275391,499.636780,-3012.247803,1129.057983,517.923767,-3051.594238,1195.363647,425.067780,-3049.897217,1200.314575,469.988617
1005,2.791667,-4458.501953,1241.627197,652.912476,-4236.704590,1614.285400,896.373230,-3521.386963,1644.956421,1302.320679,-3538.272949,1727.577881,1301.804932,-3458.398438,1700.355347,1298.885620,-4832.829102,1225.039185,598.443665,-4233.302246,1551.234131,951.426880,-5008.949219,1396.651855,919.445374,-3078.660400,1240.703857,639.240417,-5022.683594,1479.965576,919.888367,-4943.874512,1449.884766,921.528198,-4220.674805,1536.101562,869.707458,-4503.651367,1300.321899,535.424561,-4830.713379,1276.851562,447.725586,-3047.043213,1223.970215,648.264282,-2968.613770,1207.497070,536.695923,-3045.778809,1122.239380,574.982666,-3220.430908,1421.549561,660.500427,-2982.774414,1461.546509,668.896729,-3025.125732,1249.490723,640.154724,-2994.992188,1498.537231,478.809845,-2983.233398,1469.548584,626.175781,-2997.992432,1484.556641,521.619324,-2968.134277,1204.067139,503.632416,-3077.805908,1121.530762,516.841919,-3043.683105,1467.152832,582.603149,-3260.822754,1446.068970,489.170776,-3259.010986,1438.483398,531.097168,-3219.912598,1429.987305,617.911804,-4499.580566,1243.479370,585.065552,-4786.761230,1267.687988,599.022461,-4463.945801,1301.550537,471.513977,-3047.429199,1218.495972,603.493286,-4800.893555,1296.301147,499.637817,-3012.322021,1129.054565,517.835876,-3051.590576,1195.366577,425.107666,-3049.901367,1200.313477,470.046356
1006,2.794444,-4458.514160,1241.622437,652.917297,-4236.767578,1614.179688,896.351929,-3521.401611,1644.963135,1302.325317,-3538.265625,1727.578247,1301.812866,-3458.397461,1700.354370,1298.871338,-4832.843262,1225.034912,598.447266,-4233.317383,1551.228638,951.429077,-5008.946289,1396.656494,919.436340,-3078.658203,1240.691650,639.299133,-5022.679688,1479.973511,919.877258,-4943.874512,1449.888184,921.517761,-4220.682129,1536.096924,869.713623,-4503.657227,1300.333862,535.421814,-4830.690430,1276.863037,447.709625,-3047.038330,1223.979980,648.314026,-2968.614502,1207.482788,536.757751,-3045.739990,1122.261230,575.024902,-3220.442871,1421.542603,660.497986,-2982.783447,1461.545898,668.906921,-3025.118896,1249.486084,640.237488,-2994.995117,1498.535034,478.831635,-2983.238281,1469.541016,626.159302,-2998.010986,1484.569092,521.641296,-2968.133057,1204.050903,503.690948,-3077.805908,1121.532471,516.902344,-3043.682129,1467.139526,582.594788,-3260.831543,1446.080200,489.151611,-3259.020508,1438.478882,531.088135,-3219.897949,1429.969727,617.907227,-4499.603516,1243.462036,585.034363,-4786.758789,1267.676392,599.029480,-4463.966797,1301.564453,471.512299,-3047.378418,1218.459595,603.519653,-4800.874023,1296.289795,499.633850,-3012.320068,1129.046143,517.903870,-3051.554932,1195.365967,425.171631,-3049.930176,1200.311646,470.102325
1007,2.797222,-4458.499023,1241.637939,652.906982,-4236.862793,1614.230103,896.431458,-3521.415527,1644.961182,1302.318848,-3538.260742,1727.575562,1301.809082,-3458.402344,1700.360596,1298.885132,-4832.830566,1225.036377,598.450867,-4233.292480,1551.225830,951.437683,-5008.937012,1396.651489,919.432312,-3078.537109,1240.602051,639.491882,-5022.679688,1479.968628,919.879761,-4943.873047,1449.887573,921.532043,-4220.688477,1536.095459,869.723328,-4503.648926,1300.326050,535.422668,-4830.693848,1276.913940,447.700500,-3047.026367,1223.956299,648.376465,-2968.609863,1207.474609,536.833984,-3045.753418,1122.278198,575.097900,-3220.449951,1421.523560,660.323425,-2982.793701,1461.566772,668.882690,-3025.122314,1249.494385,640.285522,-2994.960693,1498.505005,478.866882,-2983.240723,1469.550903,626.155884,-2997.988525,1484.539429,521.632385,-2968.116211,1204.027100,503.768677,-3077.809082,1121.531128,516.965149,-3043.689941,1467.146240,582.580261,-3260.835938,1446.074585,489.147705,-3259.011475,1438.473145,531.086365,-3219.887451,1429.961182,617.909668,-4499.579590,1243.474121,585.030457,-4786.749023,1267.697266,599.040833,-4463.957031,1301.534302,471.544861,-3047.438232,1218.452271,603.562561,-4800.880371,1296.299438,499.619812,-3012.247559,1129.049438,518.131958,-3051.576172,1195.319214,425.222687,-3049.941650,1200.314331,470.146179
1008,2.800000,-4458.506348,1241.641113,652.916321,-4236.854004,1614.136353,896.349426,-3521.398926,1644.957397,1302.321167,-3538.275391,1727.583008,1301.800903,-3458.402344,1700.368896,1298.890137,-4832.830566,1225.061646,598.445312,-4233.313965,1551.234619,951.430847,-5008.954590,1396.644165,919.440796,-3078.551758,1240.569824,639.542908,-5022.676758,1479.966309,919.880676,-4943.875977,1449.897461,921.528992,-4220.684570,1536.106567,869.721985,-4503.650391,1300.329590,535.424194,-4830.698242,1276.899414,447.687042,-3047.021729,1223.957764,648.448486,-2968.610596,1207.465698,536.901062,-3045.763672,1122.281860,575.158447,-3220.442871,1421.544189,660.488464,-2982.803955,1461.553101,668.888855,-3025.139404,1249.464111,640.363831,-2994.973633,1498.532349,478.833771,-2983.249512,1469.555664,626.155518,-2997.997070,1484.546875,521.627625,-2968.109619,1204.014771,503.794495,-3077.826660,1121.525635,517.014832,-3043.696289,1467.145264,582.579468,-3260.832520,1446.064819,489.179718,-3259.027832,1438.497314,531.082764,-3219.899170,1429.979980,617.907471,-4499.566895,1243.467651,585.062134,-4786.779785,1267.669556,599.012573,-4463.940430,1301.552734,471.526917,-3047.422607,1218.459839,603.611328,-4800.896973,1296.304199,499.619110,-3012.234619,1129.044800,518.199402,-3051.560303,1195.343994,425.271454,-3049.925293,1200.311523,470.222046
1009,2.802778,-4458.527832,1241.641846,652.925110,-4236.692383,1614.292236,896.381409,-3521.397461,1644.953003,1302.326050,-3538.266846,1727.576294,1301.816406,-3458.409912,1700.359009,1298.877808,-4832.854004,1225.066772,598.434692,-4233.312988,1551.236084,951.432678,-5008.955078,1396.645630,919.439392,-3078.656982,1240.676025,639.471680,-5022.688965,1479.968140,919.869568,-4943.874512,1449.889771,921.528442,-4220.666016,1536.153931,869.745850,-4503.632812,1300.345947,535.409180,-4830.702637,1276.893677,447.695404,-3047.029053,1223.962891,648.528687,-2968.626465,1207.458252,536.967651,-3045.773438,1122.278442,575.235901,-3220.452637,1421.560913,660.510498,-2982.781250,1461.558472,668.873169,-3025.136719,1249.479614,640.425842,-2994.977051,1498.533325,478.813660,-2983.254639,1469.553467,626.170959,-2998.006592,1484.554810,521.638489,-2968.136475,1203.987915,503.876373,-3077.840576,1121.497681,517.100952,-3043.681885,1467.151611,582.592468,-3260.860352,1446.050537,489.176941,-3259.006104,1438.467651,531.086426,-3219.911133,1429.989014,617.900146,-4499.575195,1243.477417,585.044189,-4786.769531,1267.668579,599.022522,-4463.956055,1301.531006,471.535095,-3047.421143,1218.462158,603.694153,-4800.893066,1296.299316,499.624664,-3012.242432,1129.015381,518.267761,-3051.516113,1195.335449,425.346100,-3049.940674,1200.279907,470.278351
1010,2.805556,-4458.514160,1241.640259,652.918274,-4236.752441,1614.185425,896.362183,-3521.401367,1644.958984,1302.322876,-3538.258301,1727.581909,1301.829956,-3458.403320,1700.354248,1298.872681,-4832.842285,1225.058472,598.452637,-4233.327148,1551.232788,951.414917,-5008.951660,1396.655151,919.444458,-3078.565674,1240.589355,639.662598,-5022.674805,1479.969238,919.888672,-4943.868652,1449.892456,921.526245,-4220.664062,1536.152710,869.735168,-4503.639160,1300.340332,535.414368,-4830.595703,1277.165527,447.669586,-3047.112793,1223.915039,648.623474,-2968.635986,1207.457520,537.041565,-3045.775635,1122.282837,575.305237,-3220.450928,1421.540649,660.511658,-2982.783936,1461.569092,668.882141,-3025.139893,1249.467896,640.489502,-2994.968506,1498.506714,478.826538,-2983.245850,1469.561401,626.159119,-2997.974121,1484.514404,521.629517,-2968.118164,1203.968506,503.938965,-3077.856689,1121.496826,517.170410,-3043.692627,1467.157593,582.586243,-3260.865723,1446.056274,489.159058,-3259.015137,1438.479736,531.095581,-3219.907715,1429.959473,617.929199,-4499.566895,1243.446045,585.039368,-4786.767090,1267.676880,599.025879,-4463.960449,1301.546021,471.531403,-3047.397217,1218.476685,603.755066,-4800.907715,1296.313477,499.611084,-3012.211670,1129.042603,518.388428,-3051.491699,1195.316650,425.402222,-3049.956299,1200.277588,470.346924
1011,2.808333,-4458.503906,1241.631958,652.912231,-4236.705566,1614.300049,896.396973,-3521.410645,1644.962402,1302.334229,-3538.252197,1727.582764,1301.831909,-3458.404541,1700.367798,1298.890747,-4832.839355,1225.052368,598.452820,-4233.311035,1551.234497,951.421997,-5008.951172,1396.661865,919.451721,-3078.658936,1240.668945,639.565857,-5022.683105,1479.965454,919.875854,-4943.882812,1449.901855,921.542542,-4220.673828,1536.119873,869.720032,-4503.632812,1300.338867,535.436584,-4830.698730,1276.890381,447.718781,-3047.125488,1223.908691,648.731018,-2968.618652,1207.436401,537.121948,-3045.785645,1122.274414,575.385498,-3220.462646,1421.537964,660.318665,-2982.798340,1461.557373,668.886902,-3025.140625,1249.474609,640.577209,-2994.961914,1498.499878,478.850494,-2983.257324,1469.557983,626.174988,-2998.009766,1484.558716,521.630493,-2968.125977,1203.932129,504.001068,-3077.869141,1121.487183,517.218384,-3043.692383,1467.121704,582.600586,-3260.843750,1446.064331,489.149536,-3258.993652,1438.471558,531.100952,-3219.896973,1429.975952,617.923706,-4499.563477,1243.471558,585.060852,-4786.764160,1267.681030,599.039917,-4463.929199,1301.528076,471.542999,-3047.372559,1218.475220,603.816223,-4800.867188,1296.297485,499.620026,-3012.210938,1129.039185,518.451233,-3051.494141,1195.321655,425.452850,-3049.945801,1200.270996,470.447449
