Format Version,1.24,Take Name,SW_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.36.30.407 PM,Capture Start Frame,864720,Total Frames in Take,5600,Total Exported Frames,5600,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2275,6.319444,-2546.971680,930.380066,599.246887,-2708.907227,1193.284424,516.238647,-1515.567749,446.456940,1307.213013,-1598.546143,456.224731,1311.154175,-1547.859009,523.974182,1311.277344,-2511.407959,970.265442,550.265320,-2154.145264,904.702454,903.638550,-2100.999512,968.157532,887.079407,-2124.370850,951.067200,965.806580,-1572.907593,139.856674,493.773651,-1578.294678,132.788162,536.028564,-2720.476562,1160.390015,616.689941,-1371.590576,-53.837879,628.808228,-1565.706177,90.810318,665.056213,-1377.674561,-60.232025,671.274109,-1359.848877,-47.269474,562.518738,-1369.083740,-28.067722,522.746155,-1555.709473,-235.104935,584.855042,-2717.689697,1474.171387,941.051697,-2687.926270,1395.175781,941.399780,-2770.976318,1408.780396,939.602905,-2782.567383,1166.905396,615.818726,-2521.611572,897.244080,666.601440,-1625.304565,-189.515717,472.287231,-1559.048584,96.868752,622.414001,-1598.671265,-167.816391,696.437622,-2257.410645,-161.811264,70.510292,-1563.998047,-235.680573,554.196411,-1606.029785,-171.661758,653.208191,-2876.513184,715.532776,547.336426,-2845.352051,701.377502,603.967163,-1358.713257,-24.276503,482.638275,-2813.543457,694.527100,546.228943,-2757.281738,762.010315,666.970032,-2800.944580,796.935852,666.569885,-2480.148682,943.836548,486.169861
2276,6.322222,-2546.951172,930.390381,599.282410,-2708.872070,1193.275146,516.256348,-1515.572632,446.416779,1307.255127,-1598.544556,456.207794,1311.130737,-1547.860718,523.979065,1311.289917,-2511.395508,970.224426,550.230957,-2154.154053,904.713745,903.602600,-2101.009521,968.141479,887.074524,-2124.375244,951.073120,965.820740,-1572.962402,139.859665,493.746094,-1578.316895,132.787186,536.007324,-2720.482422,1160.383667,616.661987,-1371.564209,-53.870239,628.849426,-1565.667969,90.808090,665.029541,-1377.655884,-60.291824,671.273254,-1359.874878,-47.324970,562.531372,-1369.119507,-28.173357,522.846375,-1555.710327,-235.209061,584.935486,-2717.673584,1474.157593,941.054810,-2687.940186,1395.185303,941.394104,-2770.972656,1408.783081,939.597717,-2782.563477,1166.894653,615.870178,-2521.578857,897.271240,666.604980,-1625.306030,-189.538101,472.275513,-1559.059570,96.835678,622.477356,-1598.665039,-167.810165,696.427979,-2257.349609,-161.755859,70.556076,-1564.010986,-235.670380,554.191711,-1606.006348,-171.658844,653.153748,-2876.403564,715.659241,547.295898,-2845.317139,701.391541,603.966675,-1358.743042,-24.303009,482.628174,-2813.535889,694.512939,546.229919,-2757.284180,762.008301,666.989929,-2800.905273,796.939697,666.560669,-2480.149658,943.772949,486.227783
2277,6.325000,-2546.912598,930.390198,599.304382,-2708.850098,1193.250366,516.273254,-1515.560181,446.349335,1307.296997,-1598.528442,456.188873,1311.132568,-1547.854004,523.980469,1311.312256,-2511.401611,970.235413,550.243225,-2154.118896,904.656738,903.559021,-2101.004150,968.132996,887.074402,-2124.368896,951.069519,965.799316,-1572.985474,139.893921,493.750519,-1578.197754,132.549774,535.914551,-2720.482910,1160.385376,616.651550,-1371.537476,-53.904873,628.896973,-1565.649658,90.803413,665.012146,-1377.732788,-60.144451,671.563416,-1359.880249,-47.314457,562.518066,-1369.122314,-28.280584,522.924866,-1555.695435,-235.265732,585.018677,-2717.652100,1474.153320,941.010315,-2687.910889,1395.195068,941.390442,-2770.941895,1408.781372,939.591064,-2782.541504,1166.874878,615.779358,-2521.573242,897.258118,666.613403,-1625.321899,-189.519623,472.300018,-1559.059448,96.825417,622.509399,-1598.657837,-167.814590,696.430054,-2257.333008,-161.745026,70.590378,-1564.058228,-235.665787,554.127075,-1606.005249,-171.676346,653.148132,-2876.370605,715.686340,547.288269,-2845.313232,701.409180,603.970398,-1358.773071,-24.241838,482.524231,-2813.471680,694.514038,546.192078,-2757.264404,762.004089,666.993591,-2800.898193,796.945801,666.548218,-2480.146240,943.749756,486.237488
2278,6.327778,-2546.885986,930.383057,599.341187,-2708.843018,1193.246704,516.307922,-1515.561157,446.278625,1307.324829,-1598.510132,456.177521,1311.130005,-1547.846924,523.987549,1311.318115,-2511.377686,970.202942,550.176636,-2154.168457,904.721313,903.540894,-2101.016846,968.116516,887.066406,-2124.341309,951.065247,965.829285,-1573.009277,139.892136,493.763062,-1578.203979,132.545807,535.895996,-2720.495605,1160.393311,616.621277,-1371.543701,-53.923790,628.905640,-1565.677368,90.780594,665.022644,-1377.707153,-60.196854,671.718079,-1359.928345,-47.343128,562.518494,-1369.152588,-28.343918,522.963135,-1555.814819,-235.502411,584.963440,-2717.637939,1474.139404,940.987183,-2687.898682,1395.208008,941.381775,-2770.926270,1408.768677,939.587952,-2782.540039,1166.899536,615.814941,-2521.566895,897.262756,666.631226,-1625.299927,-189.551315,472.234985,-1559.042847,96.837746,622.531189,-1598.654907,-167.812256,696.420654,-2257.298828,-161.741180,70.636116,-1564.074097,-235.668640,554.133179,-1606.006348,-171.679688,653.107117,-2876.344727,715.695007,547.314270,-2845.308105,701.395020,603.979858,-1358.807373,-24.294991,482.570160,-2813.469482,694.518738,546.192932,-2757.257324,762.003723,667.003052,-2800.905029,796.967712,666.555664,-2480.155518,943.730896,486.286713
2279,6.330556,-2546.888916,930.398438,599.348206,-2708.813477,1193.232788,516.313354,-1515.567139,446.255890,1307.364990,-1598.491211,456.157043,1311.130005,-1547.840576,523.978760,1311.344360,-2511.399902,970.216309,550.140198,-2154.210693,904.758484,903.541260,-2101.021729,968.075745,887.067261,-2124.343262,951.074707,965.821899,-1573.049683,139.875824,493.743744,-1578.215332,132.534958,535.874512,-2720.516357,1160.398682,616.615906,-1371.518921,-53.900333,628.900696,-1565.651855,90.787598,664.992126,-1377.724731,-60.239605,671.770142,-1359.949585,-47.344501,562.469543,-1369.174927,-28.461781,523.049927,-1555.924683,-235.658020,585.042908,-2717.626221,1474.131470,940.964417,-2687.880859,1395.196045,941.376038,-2770.922363,1408.777832,939.591309,-2782.574219,1166.911743,615.881592,-2521.570068,897.266785,666.650940,-1625.771973,-189.102570,472.477966,-1559.069336,96.793495,622.551514,-1598.673096,-167.823120,696.421875,-2257.290039,-161.705627,70.681252,-1564.117920,-235.676239,554.147705,-1605.977539,-171.732376,653.060303,-2876.334473,715.710144,547.308105,-2845.307861,701.409180,603.995972,-1358.820679,-24.249273,482.499817,-2813.456299,694.509338,546.200256,-2757.247070,762.015198,667.014832,-2800.879395,796.950928,666.551086,-2480.155273,943.706299,486.305176
2280,6.333333,-2546.887451,930.381470,599.358337,-2708.805176,1193.231323,516.340210,-1515.568970,446.212250,1307.365356,-1598.470459,456.156403,1311.127930,-1547.830322,524.003052,1311.353027,-2511.403564,970.196350,550.135193,-2154.195068,904.739746,903.512451,-2101.033447,968.066284,887.081238,-2124.320312,951.063293,965.810425,-1573.056885,139.898560,493.746613,-1578.230835,132.542328,535.865662,-2720.497314,1160.395508,616.592651,-1371.489990,-53.914078,628.921570,-1565.639771,90.802513,664.959351,-1377.702148,-60.385471,671.297913,-1359.998047,-47.329132,562.417847,-1369.189575,-28.520327,523.091003,-1555.975830,-235.738083,585.063293,-2717.607178,1474.122925,940.962280,-2687.874268,1395.212402,941.363220,-2770.927490,1408.785767,939.590698,-2782.558350,1166.881104,615.794373,-2521.562500,897.248596,666.684082,-1625.281128,-189.458832,472.199463,-1559.082153,96.763588,622.568420,-1598.690308,-167.834244,696.431702,-2257.298828,-161.723434,70.742523,-1563.964600,-235.680649,554.031311,-1605.999023,-171.696976,653.080811,-2876.338379,715.717407,547.306580,-2845.297852,701.423096,603.986633,-1358.829224,-24.256609,482.491241,-2813.464355,694.507935,546.204163,-2757.242432,762.020264,667.026489,-2800.887207,796.976807,666.555054,-2480.156006,943.732788,486.310211
2281,6.336111,-2546.882568,930.406616,599.388977,-2708.798584,1193.230469,516.356934,-1515.562012,446.208405,1307.385986,-1598.472168,456.152588,1311.137451,-1547.820435,524.007385,1311.364502,-2511.390137,970.196960,550.111389,-2154.228271,904.779785,903.523010,-2101.028320,968.069214,887.082153,-2124.339355,951.057373,965.823669,-1573.060791,139.884155,493.747284,-1578.385742,132.753021,535.965088,-2720.484375,1160.394287,616.582336,-1371.497314,-53.919472,628.918640,-1565.651001,90.771790,664.967224,-1377.718628,-60.395264,671.218994,-1360.025757,-47.328785,562.397034,-1369.195068,-28.531437,523.117249,-1555.976318,-235.758438,585.114807,-2717.598633,1474.122559,940.953735,-2687.864258,1395.219238,941.360107,-2770.925049,1408.790161,939.577026,-2782.567871,1166.904663,615.787903,-2521.578857,897.253723,666.692139,-1625.309692,-189.569611,472.200623,-1559.057251,96.782463,622.539185,-1598.701050,-167.847229,696.444824,-2257.299316,-161.729904,70.761841,-1563.958618,-235.711899,554.074951,-1605.984985,-171.720764,653.063049,-2876.326172,715.717102,547.298706,-2845.289062,701.435364,604.018982,-1358.859985,-24.267107,482.507935,-2813.429688,694.487244,546.213989,-2757.225098,762.022644,666.979187,-2800.908447,796.991028,666.563354,-2480.182617,943.681152,486.351624
2282,6.338889,-2546.896973,930.402405,599.398376,-2708.785889,1193.230591,516.381714,-1515.550659,446.201019,1307.383789,-1598.457275,456.158325,1311.142822,-1547.824829,524.002441,1311.362427,-2511.393555,970.182739,550.084839,-2154.231934,904.761475,903.558533,-2101.028320,968.078430,887.100525,-2124.325195,951.068115,965.823486,-1573.072998,139.868393,493.776672,-1578.384766,132.760773,536.000366,-2720.506836,1160.401733,616.595581,-1371.499634,-53.915325,628.906494,-1565.620605,90.802124,664.958435,-1377.729004,-60.395699,671.189880,-1360.025391,-47.318344,562.377747,-1369.208862,-28.498457,523.106506,-1555.989624,-235.748962,585.099548,-2717.591553,1474.117310,940.949951,-2687.865723,1395.231812,941.356506,-2770.908447,1408.783691,939.602722,-2782.577637,1166.900879,615.792297,-2521.571533,897.262207,666.686829,-1625.304077,-189.573746,472.239258,-1559.068481,96.798424,622.532654,-1598.707520,-167.835251,696.444824,-2257.298828,-161.716003,70.728615,-1564.041992,-235.678772,554.069885,-1605.969238,-171.763596,653.048706,-2876.322754,715.718811,547.298889,-2845.288574,701.443359,604.011230,-1358.691284,-23.974825,482.448273,-2813.467529,694.521179,546.200317,-2757.207275,762.024536,666.998291,-2800.887207,796.964966,666.555786,-2480.173096,943.685974,486.326752
2283,6.341667,-2546.897949,930.386719,599.391296,-2708.788330,1193.222778,516.385620,-1515.545898,446.218140,1307.388062,-1598.455322,456.155792,1311.149170,-1547.822876,524.008423,1311.354126,-2511.412842,970.167908,550.078064,-2154.205811,904.672791,903.580383,-2101.041260,968.059998,887.106934,-2124.336670,951.087463,965.811951,-1573.079956,139.881195,493.738159,-1578.244385,132.543655,535.889404,-2720.465576,1160.400024,616.578918,-1371.505005,-53.933418,628.879944,-1565.671997,90.773209,664.984863,-1377.733643,-60.383339,671.176514,-1360.009766,-47.299911,562.377441,-1369.188721,-28.485981,523.088440,-1555.981323,-235.712296,585.108765,-2717.586182,1474.112671,940.941711,-2687.859375,1395.240356,941.334045,-2770.904785,1408.792969,939.597778,-2782.598633,1166.910889,615.907715,-2521.568604,897.261169,666.699097,-1625.299805,-189.584549,472.203033,-1559.061279,96.811447,622.522644,-1598.705933,-167.832901,696.445129,-2257.310059,-161.724304,70.747475,-1564.069458,-235.653580,554.118530,-1605.977417,-171.761154,653.071655,-2876.336426,715.734253,547.288025,-2845.301270,701.425842,604.011292,-1358.853027,-24.265703,482.536469,-2813.471436,694.542664,546.193726,-2757.209473,762.014282,666.985352,-2800.885986,796.952942,666.552429,-2480.188965,943.692749,486.330200
2284,6.344444,-2546.924072,930.400269,599.393005,-2708.787109,1193.244995,516.384888,-1515.558716,446.220978,1307.366943,-1598.462036,456.154785,1311.148804,-1547.851685,524.004761,1311.362549,-2511.413330,970.167236,550.064941,-2154.200195,904.740173,903.612305,-2101.025635,968.075134,887.136047,-2124.336670,951.063904,965.823425,-1573.056519,139.884644,493.739807,-1578.245972,132.528366,535.888794,-2720.443848,1160.391968,616.608215,-1371.519287,-53.930931,628.887024,-1565.700073,90.768974,664.998230,-1377.713623,-60.368935,671.195984,-1359.995972,-47.310963,562.418213,-1369.203003,-28.437674,523.076721,-1555.967163,-235.619888,585.063477,-2717.590088,1474.104736,940.957214,-2687.860840,1395.250854,941.343140,-2770.899902,1408.780396,939.597717,-2782.562012,1166.860596,615.796143,-2521.558350,897.250366,666.706055,-1625.310181,-189.558197,472.170746,-1559.070557,96.798859,622.489441,-1598.713745,-167.826752,696.446960,-2257.375488,-161.758865,70.747086,-1564.160645,-235.678024,554.149170,-1605.958618,-171.773621,653.046814,-2876.329102,715.726135,547.278870,-2845.292969,701.417175,604.026733,-1358.868042,-24.259764,482.518951,-2813.434570,694.501160,546.197083,-2757.225342,762.010193,666.989319,-2800.861084,796.949158,666.544128,-2480.188965,943.720337,486.298737
2285,6.347222,-2546.926514,930.408752,599.379944,-2708.810791,1193.258545,516.363464,-1515.558960,446.252350,1307.357666,-1598.457764,456.164276,1311.139038,-1547.852539,524.016174,1311.355103,-2511.424072,970.163574,550.069641,-2154.170410,904.699097,903.637329,-2101.022949,968.062256,887.138672,-2124.331787,951.078003,965.814392,-1573.043823,139.874329,493.722076,-1578.243408,132.552628,535.885132,-2720.426514,1160.377441,616.647888,-1371.538696,-53.892788,628.877380,-1565.654419,90.820396,664.996033,-1377.758789,-60.192364,671.548035,-1359.975708,-47.300411,562.456848,-1369.191528,-28.333179,522.988586,-1555.936157,-235.507401,585.022644,-2717.603516,1474.118286,940.970581,-2687.853516,1395.234009,941.321106,-2770.901367,1408.781860,939.600220,-2782.562500,1166.862671,615.793396,-2521.594238,897.225403,666.714233,-1625.306641,-189.557709,472.146729,-1559.081909,96.840439,622.445923,-1598.712280,-167.856567,696.445190,-2257.383545,-161.768921,70.725754,-1564.054321,-235.695450,554.127502,-1605.986328,-171.763046,653.081299,-2876.336182,715.721252,547.275146,-2845.301270,701.410706,604.025574,-1358.644531,-23.988472,482.493622,-2813.455566,694.498840,546.179199,-2757.223389,762.018005,666.975464,-2800.880127,796.941345,666.559998,-2480.196777,943.711487,486.298492
2286,6.350000,-2546.966309,930.397522,599.369751,-2708.835449,1193.267456,516.352417,-1515.566284,446.276245,1307.324097,-1598.461792,456.180206,1311.132935,-1547.848389,524.001648,1311.337280,-2511.406738,970.137329,550.072449,-2154.169189,904.691223,903.682678,-2101.006836,968.100525,887.161804,-2124.350830,951.083740,965.805542,-1573.050903,139.834030,493.762177,-1578.263550,132.554688,535.914185,-2720.419189,1160.386597,616.636475,-1371.568970,-53.891079,628.850098,-1565.675781,90.806351,664.993530,-1377.728638,-60.304806,671.272400,-1359.950562,-47.316608,562.511841,-1369.167969,-28.259705,522.948792,-1555.896484,-235.395111,584.957214,-2717.607422,1474.113892,940.984741,-2687.875732,1395.255859,941.310059,-2770.909668,1408.782837,939.615601,-2782.580811,1166.866577,615.781494,-2521.617676,897.238770,666.702515,-1625.333008,-189.521851,472.152985,-1559.101318,96.830597,622.429260,-1598.720093,-167.849121,696.455505,-2257.418945,-161.764252,70.686424,-1564.075928,-235.703217,554.168091,-1605.955200,-171.817062,653.082458,-2876.352051,715.717468,547.283020,-2845.298584,701.408081,604.026855,-1358.839111,-24.264023,482.587067,-2813.478271,694.541443,546.167175,-2757.236816,762.021423,666.978577,-2800.880127,796.935242,666.566650,-2480.204834,943.734253,486.280884
2287,6.352778,-2546.978516,930.370361,599.349670,-2708.844238,1193.285645,516.341431,-1515.572388,446.317902,1307.284790,-1598.484619,456.180450,1311.139282,-1547.861084,523.994080,1311.344360,-2511.403320,970.123840,550.087280,-2154.156494,904.682129,903.737366,-2101.008301,968.099304,887.159363,-2124.360840,951.087830,965.796997,-1573.034424,139.838226,493.787567,-1578.243286,132.547256,535.915161,-2720.426514,1160.398926,616.639587,-1371.598389,-53.896736,628.867737,-1565.740112,90.804794,665.036194,-1377.714600,-60.333599,671.213745,-1359.917480,-47.346302,562.547241,-1369.166382,-28.196081,522.869995,-1555.802490,-235.121582,584.963257,-2717.604248,1474.115967,941.004456,-2687.874756,1395.256348,941.303894,-2770.923584,1408.791138,939.623779,-2782.599121,1166.843750,615.791138,-2521.618408,897.235291,666.686096,-1625.358521,-189.518555,472.161865,-1559.103638,96.861778,622.407043,-1598.717041,-167.834854,696.459839,-2257.454590,-161.836395,70.655602,-1564.034546,-235.714340,554.173157,-1605.983398,-171.784317,653.099304,-2876.363525,715.709595,547.291321,-2845.321533,701.393433,604.018433,-1358.804810,-24.304678,482.608643,-2813.484619,694.562012,546.161377,-2757.260742,762.025208,666.975647,-2800.876709,796.900208,666.563049,-2480.214355,943.754333,486.246094
2288,6.355556,-2547.014893,930.375061,599.325195,-2708.869629,1193.307617,516.303467,-1515.572876,446.389862,1307.258179,-1598.492310,456.212463,1311.150269,-1547.866821,523.985962,1311.339844,-2511.401855,970.152466,550.134216,-2154.136719,904.661255,903.765625,-2100.993164,968.114746,887.166077,-2124.368652,951.097839,965.780884,-1572.979858,139.818085,493.768280,-1578.387573,132.787048,536.028381,-2720.398193,1160.389038,616.680603,-1371.628540,-53.906204,628.834595,-1565.766846,90.783501,665.077942,-1377.746338,-60.107269,671.494568,-1359.900635,-47.306057,562.538574,-1369.133423,-28.079666,522.783142,-1555.767212,-234.999039,584.879639,-2717.630859,1474.130615,941.013794,-2687.897949,1395.250732,941.309937,-2770.940186,1408.777832,939.613770,-2782.628906,1166.863159,615.901978,-2521.634766,897.244812,666.681396,-1625.358398,-189.528931,472.187683,-1559.093628,96.890144,622.366821,-1598.717041,-167.850067,696.461121,-2257.489258,-161.840775,70.594955,-1564.140991,-235.725677,554.281311,-1605.987183,-171.800720,653.135986,-2876.388672,715.708069,547.286316,-2845.331787,701.390564,604.009216,-1358.769043,-24.273264,482.657562,-2813.489502,694.552185,546.148132,-2757.303711,762.039917,667.000671,-2800.887207,796.891418,666.567566,-2480.180176,943.852661,486.187927
2289,6.358333,-2547.019287,930.378357,599.290710,-2708.885742,1193.317139,516.292725,-1515.559082,446.423859,1307.212524,-1598.496948,456.213898,1311.166870,-1547.879517,523.973328,1311.332397,-2511.405518,970.165283,550.173767,-2154.099121,904.648987,903.789551,-2100.985596,968.133484,887.160339,-2124.388916,951.086548,965.799255,-1572.894409,139.782166,493.776215,-1578.270874,132.575119,535.951416,-2720.390137,1160.374878,616.720825,-1371.670654,-53.873543,628.805847,-1565.755737,90.828506,665.054688,-1377.715820,-60.238251,671.239319,-1359.874878,-47.259014,562.524597,-1369.114014,-27.978088,522.691162,-1555.764404,-234.969772,584.850159,-2717.640137,1474.147461,941.034607,-2687.897461,1395.228394,941.321167,-2770.942383,1408.782715,939.615540,-2782.598145,1166.836548,615.777344,-2521.633545,897.223328,666.670837,-1625.390625,-189.520615,472.238068,-1559.079712,96.902679,622.313660,-1598.726562,-167.835297,696.455566,-2257.510254,-161.845184,70.502220,-1564.121582,-235.678436,554.281433,-1606.012085,-171.799316,653.166748,-2876.399658,715.699524,547.294678,-2845.340576,701.385925,603.999390,-1358.747192,-24.295879,482.658752,-2813.494629,694.559387,546.134399,-2757.305664,762.022766,666.994629,-2800.911865,796.875244,666.580994,-2480.204102,943.855957,486.164734
2290,6.361111,-2547.048584,930.379395,599.276306,-2708.910400,1193.333008,516.281616,-1515.537842,446.479553,1307.195679,-1598.487305,456.216095,1311.183228,-1547.869873,523.967163,1311.315918,-2511.399902,970.139893,550.157593,-2154.057861,904.614685,903.821899,-2100.972900,968.156189,887.161316,-2124.408203,951.092590,965.802002,-1572.835327,139.773331,493.778290,-1578.256958,132.565582,535.944092,-2720.396729,1160.378174,616.739075,-1371.676514,-53.875904,628.779968,-1565.808716,90.788902,665.075195,-1377.671631,-60.241951,671.183533,-1359.858521,-47.263321,562.497253,-1369.093384,-27.856806,522.589539,-1555.789673,-234.980484,584.814270,-2717.661133,1474.145508,941.050659,-2687.928955,1395.223633,941.318298,-2770.957031,1408.769287,939.615967,-2782.594727,1166.860962,615.882874,-2521.638672,897.259338,666.644897,-1625.362183,-189.552017,472.246307,-1559.044434,96.916588,622.293152,-1598.734985,-167.834824,696.450928,-2257.532959,-161.854752,70.473907,-1564.129028,-235.663803,554.309204,-1605.988647,-171.771057,653.200623,-2876.427002,715.696960,547.270142,-2845.353271,701.377991,604.015808,-1358.689819,-24.326752,482.655426,-2813.557617,694.560852,546.183533,-2757.301270,762.015198,666.990906,-2800.921631,796.880554,666.563477,-2480.199219,943.876099,486.148315
2291,6.363889,-2547.055176,930.366699,599.250854,-2708.910400,1193.346680,516.271118,-1515.521240,446.507202,1307.152588,-1598.482788,456.226868,1311.183105,-1547.856323,523.931946,1311.308472,-2511.398682,970.146851,550.188965,-2154.058350,904.616394,903.836365,-2100.968018,968.159119,887.144226,-2124.406982,951.085205,965.792236,-1572.791138,139.773804,493.808380,-1578.374390,132.788284,536.041687,-2720.374023,1160.369507,616.759949,-1371.681396,-53.857891,628.768982,-1565.814209,90.793320,665.063232,-1377.727051,-60.061546,671.451599,-1359.848022,-47.225403,562.483826,-1369.073364,-27.780031,522.528015,-1555.764404,-234.954224,584.782227,-2717.670166,1474.146973,941.061401,-2687.925049,1395.206177,941.327454,-2770.970459,1408.767578,939.619995,-2782.586670,1166.825195,615.802063,-2521.653809,897.220581,666.631714,-1625.359375,-189.548279,472.258972,-1559.013184,96.899208,622.269287,-1598.733521,-167.853073,696.451233,-2257.552490,-161.906052,70.449318,-1564.280640,-235.651016,554.383057,-1606.019043,-171.753860,653.222717,-2876.439941,715.668701,547.277222,-2845.388916,701.378723,604.012268,-1358.646729,-24.277231,482.747620,-2813.575439,694.563904,546.176453,-2757.325195,762.020996,667.002808,-2800.933105,796.867798,666.587952,-2480.191162,943.897827,486.105408
2292,6.366667,-2547.068359,930.397766,599.234497,-2708.943359,1193.348633,516.234436,-1515.515991,446.563049,1307.127319,-1598.495361,456.230286,1311.196289,-1547.862305,523.929138,1311.304810,-2511.406494,970.157959,550.239319,-2154.057861,904.605286,903.829224,-2100.953369,968.186707,887.136536,-2124.409180,951.086975,965.793396,-1572.790527,139.781311,493.796570,-1578.265747,132.584549,535.923767,-2720.415283,1160.381470,616.749390,-1371.690186,-53.845318,628.742981,-1565.831299,90.793816,665.075684,-1377.659058,-60.183235,671.194824,-1359.838379,-47.223671,562.454041,-1369.056641,-27.726061,522.491394,-1555.740967,-234.960205,584.764465,-2717.691650,1474.149170,941.057312,-2687.941895,1395.212769,941.339844,-2770.988525,1408.772705,939.606995,-2782.602051,1166.831299,615.803711,-2521.656738,897.238464,666.617920,-1625.347290,-189.494415,472.285583,-1558.981689,96.894821,622.251343,-1598.733276,-167.856308,696.426514,-2257.583496,-161.921051,70.414818,-1564.125366,-235.683380,554.340820,-1606.018188,-171.792923,653.249939,-2876.457520,715.677612,547.272461,-2845.370850,701.348938,604.005554,-1358.629395,-24.285410,482.712677,-2813.587891,694.569031,546.185242,-2757.322998,762.012146,667.001770,-2800.946289,796.864502,666.578308,-2480.180664,943.934875,486.087067
2293,6.369444,-2547.073486,930.389160,599.212708,-2708.954834,1193.346436,516.206726,-1515.515259,446.590820,1307.108398,-1598.501099,456.222717,1311.211182,-1547.854858,523.933411,1311.291016,-2511.450684,970.197571,550.280212,-2154.039307,904.608215,903.836060,-2100.965576,968.196899,887.127686,-2124.422852,951.095825,965.811707,-1572.779297,139.781250,493.782166,-1578.383301,132.787598,536.046265,-2720.456787,1160.413696,616.728821,-1371.685913,-53.842453,628.731323,-1565.818115,90.809586,665.040527,-1377.707642,-60.042244,671.408875,-1359.838501,-47.226460,562.442566,-1369.033569,-27.682007,522.449585,-1555.730713,-234.937057,584.737366,-2717.705811,1474.167847,941.066101,-2687.947998,1395.207886,941.366516,-2771.006836,1408.780396,939.625122,-2782.606445,1166.848511,615.880188,-2521.655518,897.245789,666.605957,-1625.369019,-189.504471,472.261963,-1558.958984,96.900803,622.226318,-1598.732300,-167.837860,696.435730,-2257.562744,-161.900955,70.387711,-1564.182617,-235.704071,554.377991,-1606.005249,-171.763184,653.256592,-2876.445557,715.678040,547.285339,-2845.374756,701.368347,604.010437,-1358.599365,-24.271502,482.712830,-2813.611328,694.569946,546.171021,-2757.337646,761.998413,666.994141,-2800.942383,796.866089,666.596985,-2480.162354,943.938599,486.047516
2294,6.372222,-2547.069336,930.375122,599.200256,-2708.947754,1193.349854,516.214722,-1515.498901,446.596558,1307.091919,-1598.503906,456.224304,1311.208496,-1547.864014,523.938110,1311.293335,-2511.421631,970.189148,550.268127,-2154.030518,904.626221,903.831299,-2100.885498,968.239563,887.034912,-2124.427002,951.103027,965.808105,-1572.779907,139.779129,493.830017,-1578.392822,132.785645,536.036499,-2720.479248,1160.405762,616.744324,-1371.661987,-53.810238,628.716858,-1565.821167,90.796562,665.035522,-1377.686279,-60.040459,671.444763,-1359.814941,-47.211597,562.421265,-1369.035645,-27.689083,522.434570,-1555.707764,-234.927460,584.712585,-2717.714355,1474.173462,941.081909,-2687.958496,1395.219604,941.382507,-2771.000244,1408.777466,939.617188,-2782.588623,1166.866211,615.824890,-2521.667480,897.259583,666.590027,-1625.390015,-189.499527,472.332306,-1558.976562,96.902992,622.236450,-1598.723267,-167.854599,696.416565,-2257.566895,-161.896805,70.388374,-1564.136353,-235.701248,554.333557,-1606.013062,-171.756607,653.244446,-2876.452393,715.665955,547.273621,-2845.383545,701.380371,604.001831,-1358.596924,-24.268097,482.731995,-2813.591064,694.546509,546.189880,-2757.326904,761.989014,666.994873,-2800.953613,796.866028,666.597107,-2480.188477,943.921692,486.062286
